step,raw_cmd_vel_lx,raw_cmd_vel_ly,raw_cmd_vel_lz,raw_cmd_vel_ax,raw_cmd_vel_ay,raw_cmd_vel_az,raw_back_joint,raw_left_shoulder_yaw,raw_left_shoulder_pitch,raw_left_elbow_pitch,raw_left_wrist_pitch,raw_left_wrist_roll,raw_left_gripper,raw_right_shoulder_yaw,raw_right_shoulder_pitch,raw_right_elbow_pitch,raw_right_wrist_pitch,raw_right_wrist_roll,raw_right_gripper,raw_head_yaw,raw_head_pitch,raw_head_roll,normalized_cmd_vel_lx,normalized_cmd_vel_ly,normalized_cmd_vel_lz,normalized_cmd_vel_ax,normalized_cmd_vel_ay,normalized_cmd_vel_az,normalized_back_joint,normalized_left_shoulder_yaw,normalized_left_shoulder_pitch,normalized_left_elbow_pitch,normalized_left_wrist_pitch,normalized_left_wrist_roll,normalized_left_gripper,normalized_right_shoulder_yaw,normalized_right_shoulder_pitch,normalized_right_elbow_pitch,normalized_right_wrist_pitch,normalized_right_wrist_roll,normalized_right_gripper,normalized_head_yaw,normalized_head_pitch,normalized_head_roll,denorm_if_raw_is_raw_cmd_vel_lx,denorm_if_raw_is_raw_cmd_vel_ly,denorm_if_raw_is_raw_cmd_vel_lz,denorm_if_raw_is_raw_cmd_vel_ax,denorm_if_raw_is_raw_cmd_vel_ay,denorm_if_raw_is_raw_cmd_vel_az,denorm_if_raw_is_raw_back_joint,denorm_if_raw_is_raw_left_shoulder_yaw,denorm_if_raw_is_raw_left_shoulder_pitch,denorm_if_raw_is_raw_left_elbow_pitch,denorm_if_raw_is_raw_left_wrist_pitch,denorm_if_raw_is_raw_left_wrist_roll,denorm_if_raw_is_raw_left_gripper,denorm_if_raw_is_raw_right_shoulder_yaw,denorm_if_raw_is_raw_right_shoulder_pitch,denorm_if_raw_is_raw_right_elbow_pitch,denorm_if_raw_is_raw_right_wrist_pitch,denorm_if_raw_is_raw_right_wrist_roll,denorm_if_raw_is_raw_right_gripper,denorm_if_raw_is_raw_head_yaw,denorm_if_raw_is_raw_head_pitch,denorm_if_raw_is_raw_head_roll,denorm_if_raw_is_normalized_cmd_vel_lx,denorm_if_raw_is_normalized_cmd_vel_ly,denorm_if_raw_is_normalized_cmd_vel_lz,denorm_if_raw_is_normalized_cmd_vel_ax,denorm_if_raw_is_normalized_cmd_vel_ay,denorm_if_raw_is_normalized_cmd_vel_az,denorm_if_raw_is_normalized_back_joint,denorm_if_raw_is_normalized_left_shoulder_yaw,denorm_if_raw_is_normalized_left_shoulder_pitch,denorm_if_raw_is_normalized_left_elbow_pitch,denorm_if_raw_is_normalized_left_wrist_pitch,denorm_if_raw_is_normalized_left_wrist_roll,denorm_if_raw_is_normalized_left_gripper,denorm_if_raw_is_normalized_right_shoulder_yaw,denorm_if_raw_is_normalized_right_shoulder_pitch,denorm_if_raw_is_normalized_right_elbow_pitch,denorm_if_raw_is_normalized_right_wrist_pitch,denorm_if_raw_is_normalized_right_wrist_roll,denorm_if_raw_is_normalized_right_gripper,denorm_if_raw_is_normalized_head_yaw,denorm_if_raw_is_normalized_head_pitch,denorm_if_raw_is_normalized_head_roll
104,-0.0,0.0,0.0,0.0,0.0,0.230307936668396,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.3374757766723633,-0.8728350400924683,-0.0951068103313446,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,1.6482150554656982,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,-0.3203239142894745,0.21025849878787994,-2.9450924396514893,-0.0,0.0,0.0,0.0,0.0,0.230307936668396,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.3374757766723633,-0.8728350400924683,-0.0951068103313446,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.03716171160340309,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.344468355178833,-1.2622888088226318,0.05651387572288513
105,-0.0,0.0,0.0,0.0,0.0,0.17761772871017456,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.3160000443458557,-0.8682331442832947,-0.09664078801870346,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,1.2614105939865112,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,-0.26764681935310364,0.2230566442012787,-2.973926305770874,-0.0,0.0,0.0,0.0,0.0,0.17761772871017456,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.3160000443458557,-0.8682331442832947,-0.09664078801870346,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.029984287917613983,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.3357129693031311,-1.2606340646743774,0.05643226578831673
106,-0.0,0.0,0.0,0.0,0.0,0.17587816715240479,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2730485796928406,-0.8605632185935974,-0.10124272853136063,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,1.2486402988433838,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,-0.16229258477687836,0.24438714981079102,-3.0604281425476074,-0.0,0.0,0.0,0.0,0.0,0.17587816715240479,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2730485796928406,-0.8605632185935974,-0.10124272853136063,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.02974732592701912,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.31820225715637207,-1.2578761577606201,0.05618743970990181
107,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.25310683250427246,-0.855961263179779,-0.10431069135665894,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,-0.1133781373500824,0.2571854591369629,-3.118096113204956,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.25310683250427246,-0.855961263179779,-0.10431069135665894,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.31007230281829834,-1.2562214136123657,0.0560242235660553
108,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.21629129350185394,-0.849825382232666,-0.10431069135665894,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,-0.023074518889188766,0.27424970269203186,-3.118096113204956,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.21629129350185394,-0.849825382232666,-0.10431069135665894,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.2950631082057953,-1.2540150880813599,0.0560242235660553
109,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2040194422006607,-0.8467574119567871,-0.10277671366930008,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.007026699837297201,0.2827818989753723,-3.089262008666992,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2040194422006607,-0.8467574119567871,-0.10277671366930008,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.29006004333496094,-1.252911925315857,0.0561058335006237
110,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.17794176936149597,-0.8390874862670898,-0.09357282519340515,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.07099176198244095,0.30411240458488464,-2.9162583351135254,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.17794176936149597,-0.8390874862670898,-0.09357282519340515,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.27942854166030884,-1.2501540184020996,0.05659548193216324
111,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.14726215600967407,-0.8344855308532715,-0.08897088468074799,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.14624476432800293,0.3169107139110565,-2.829756736755371,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.14726215600967407,-0.8344855308532715,-0.08897088468074799,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.26692086458206177,-1.2484992742538452,0.056840308010578156
112,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.12885437905788422,-0.8314175605773926,-0.09050486981868744,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.1913965940475464,0.325442910194397,-2.858590602874756,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.12885437905788422,-0.8314175605773926,-0.09050486981868744,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.25941628217697144,-1.2473961114883423,0.05675870180130005
113,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.09817477315664291,-0.8298836350440979,-0.0920388475060463,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.2666495740413666,0.32970884442329407,-2.8874244689941406,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.09817477315664291,-0.8298836350440979,-0.0920388475060463,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.24690863490104675,-1.2468445301055908,0.056677091866731644
114,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.08590292185544968,-0.8314175605773926,-0.08897088468074799,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.2967508137226105,0.325442910194397,-2.829756736755371,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.08590292185544968,-0.8314175605773926,-0.08897088468074799,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.2419055700302124,-1.2473961114883423,0.056840308010578156
115,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.05522330850362778,-0.8467574119567871,-0.07976700365543365,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.37200382351875305,0.2827818989753723,-2.6567530632019043,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.05522330850362778,-0.8467574119567871,-0.07976700365543365,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.22939790785312653,-1.252911925315857,0.05732996016740799
116,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.03528155758976936,-0.8651651740074158,-0.07976700365543365,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.4209182858467102,0.23158884048461914,-2.6567530632019043,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.03528155758976936,-0.8651651740074158,-0.07976700365543365,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.2212679386138916,-1.2595309019088745,0.05732996016740799
117,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.015339807607233524,-0.9096506237983704,-0.08436894416809082,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.46983274817466736,0.10787223279476166,-2.7432548999786377,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.015339807607233524,-0.9096506237983704,-0.08436894416809082,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.21313795447349548,-1.275526762008667,0.05708513408899307
118,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.015339807607233524,-0.928058385848999,-0.08130098134279251,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.46983274817466736,0.05667917802929878,-2.68558669090271,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.015339807607233524,-0.928058385848999,-0.08130098134279251,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.21313795447349548,-1.2821457386016846,0.05724835395812988
119,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.032213594764471054,-0.9664078950881958,-0.07669904083013535,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.42844358086586,-0.049973029643297195,-2.5990848541259766,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.032213594764471054,-0.9664078950881958,-0.07669904083013535,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.22001716494560242,-1.2959353923797607,0.0574931800365448
120,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.05522330850362778,-0.983281672000885,-0.07056311517953873,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.37200382351875305,-0.09689997881650925,-2.4837491512298584,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.05522330850362778,-0.983281672000885,-0.07056311517953873,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.22939790785312653,-1.3020026683807373,0.057819612324237823
121,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.06902913749217987,-0.9786797165870667,-0.06442718952894211,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-0.3946073651313782,-0.6581684350967407,-0.9468866586685181,0.298265665769577,0.1643766313791275,-0.481687992811203,0.33813995122909546,-0.08410167694091797,-2.368413209915161,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.06902913749217987,-0.9786797165870667,-0.06442718952894211,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.06892840564250946,0.3509591519832611,-1.9470815658569336,-0.2944178283214569,-0.01989131048321724,0.14634501934051514,-0.23502635955810547,-1.300347924232483,0.058146048337221146
