step,state_cmd_vel_lx,state_cmd_vel_ly,state_cmd_vel_lz,state_cmd_vel_ax,state_cmd_vel_ay,state_cmd_vel_az,state_back_joint,state_left_shoulder_yaw,state_left_shoulder_pitch,state_left_elbow_pitch,state_left_wrist_pitch,state_left_wrist_roll,state_left_gripper,state_right_shoulder_yaw,state_right_shoulder_pitch,state_right_elbow_pitch,state_right_wrist_pitch,state_right_wrist_roll,state_right_gripper,state_head_yaw,state_head_pitch,state_head_roll
38,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.0829904079437256,-0.9679418802261353,0.13192234933376312
39,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.1320778131484985,-0.9679418802261353,0.12425244599580765
40,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.1719613075256348,-0.9679418802261353,0.12118448317050934
41,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.208776831626892,-0.9679418802261353,0.12118448317050934
42,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2363885641098022,-0.9526020884513855,0.12118448317050934
43,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.24405837059021,-0.9403302073478699,0.11198059469461441
44,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.24405837059021,-0.9265244007110596,0.09970875084400177
45,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.24405837059021,-0.9111846089363098,0.08897088468074799
46,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2379225492477417,-0.9035146832466125,0.08743690699338913
47,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.228718638420105,-0.9035146832466125,0.08436894416809082
48,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2225826978683472,-0.9035146832466125,0.08283495903015137
49,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.9019806981086731,0.08283495903015137
50,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8989127278327942,0.08283495903015137
51,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8989127278327942,0.08436894416809082
52,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8989127278327942,0.08743690699338913
53,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8973787426948547,0.08743690699338913
54,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8973787426948547,0.0920388475060463
55,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2164467573165894,-0.8958447575569153,0.0920388475060463
56,-0.0,0.0,0.0,0.0,0.0,0.0,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2179807424545288,-0.8927768468856812,0.0920388475060463
57,-0.0,0.0,0.0,0.0,0.0,0.134296715259552,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2210487127304077,-0.8927768468856812,0.09664078801870346
58,-0.0,0.0,0.0,0.0,0.0,0.2505236864089966,0.09800619632005692,-0.003067961661145091,0.11198059469461441,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2225826978683472,-0.8927768468856812,0.09664078801870346
59,-0.0,0.0,0.0,0.0,0.0,0.32009339332580566,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2225826978683472,-0.8881748914718628,0.0951068103313446
60,-0.0,0.0,0.0,0.0,0.0,0.32836389541625977,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2241166830062866,-0.8866409063339233,0.0951068103313446
61,-0.0,0.0,0.0,0.0,0.0,0.33074432611465454,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.0015339808305725455,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.228718638420105,-0.8866409063339233,0.09970875084400177
62,-0.0,0.0,0.0,0.0,0.0,0.33077484369277954,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2302526235580444,-0.8851069211959839,0.09817477315664291
63,-0.0,0.0,0.0,0.0,0.0,0.3311716318130493,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2317866086959839,-0.8789709806442261,0.0951068103313446
64,-0.0,0.0,0.0,0.0,0.0,0.3314768075942993,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2317866086959839,-0.8759030103683472,0.10277671366930008
65,-0.0,0.0,0.0,0.0,0.0,0.3336130976676941,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2317866086959839,-0.8759030103683472,0.10431069135665894
66,-0.0,0.0,0.0,0.0,0.0,0.34644609689712524,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2317866086959839,-0.8759030103683472,0.10277671366930008
67,-0.0,0.0,0.0,0.0,0.0,0.3802301287651062,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2317866086959839,-0.8759030103683472,0.10431069135665894
68,-0.0,0.0,0.0,0.0,0.0,0.4306313991546631,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.228718638420105,-0.8728350400924683,0.10584467649459839
69,-0.0,0.0,0.0,0.0,0.0,0.4375896453857422,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.228718638420105,-0.8666991591453552,0.10584467649459839
70,-0.0,0.0,0.0,0.0,0.0,0.4742423892021179,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.225650668144226,-0.8666991591453552,0.10584467649459839
71,-0.0,0.0,0.0,0.0,0.0,0.4756004810333252,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2225826978683472,-0.8666991591453552,0.10584467649459839
72,-0.0,0.0,0.0,0.0,0.0,0.4757988452911377,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2210487127304077,-0.8682331442832947,0.10584467649459839
73,-0.0,0.0,0.0,0.0,0.0,0.4762871265411377,0.09800619632005692,-0.003067961661145091,0.11044661700725555,-1.477223515510559,-0.14112623035907745,0.004601942375302315,-0.003067961661145091,-0.003067961661145091,0.11504855751991272,-1.4787575006484985,-0.13805827498435974,-0.004601942375302315,0.004601942375302315,-1.2195147275924683,-0.8682331442832947,0.10584467649459839
